年,品名コード,地区コード１,品名,地区名,数量(kg),金額(円)
26,60000,8,ﾈﾘｾｲﾋﾝ       ****,ｲ ﾊﾞ ﾗ ｷﾞ,15033,6984611
26,60000,9,ﾈﾘｾｲﾋﾝ       ****,ﾄ ﾁ ｷﾞ,30,77155
26,60000,10,ﾈﾘｾｲﾋﾝ       ****,ｸﾞ ﾝ ﾏ,279.9,573698
26,60000,11,ﾈﾘｾｲﾋﾝ       ****,ｻ ｲ ﾀ ﾏ,1132,620393
26,60000,12,ﾈﾘｾｲﾋﾝ       ****,ﾁ ﾊﾞ,8362,4814813
26,60000,13,ﾈﾘｾｲﾋﾝ       ****,ﾄ ｳ ｷ ﾖ ｳ,36830.8,28300820
26,60000,14,ﾈﾘｾｲﾋﾝ       ****,ｶ ﾅ ｶﾞ ﾜ,88678,42085926
26,60000,15,ﾈﾘｾｲﾋﾝ       ****,ﾆ ｲ ｶﾞ ﾀ,262161,172913597
26,60000,16,ﾈﾘｾｲﾋﾝ       ****,ﾄ ﾔ ﾏ,1320,998806
26,60000,17,ﾈﾘｾｲﾋﾝ       ****,ｲ ｼ ｶ ﾜ,84735,48251912
26,60000,18,ﾈﾘｾｲﾋﾝ       ****,ﾌ ｸ ｲ,482,243456
26,60000,21,ﾈﾘｾｲﾋﾝ       ****,ｷﾞ ﾌ,4696,4184205
26,60000,22,ﾈﾘｾｲﾋﾝ       ****,ｼ ｽﾞ ｵ ｶ,2395626.88,456206607
26,60000,23,ﾈﾘｾｲﾋﾝ       ****,ｱ ｲ ﾁ,425896.5,207789050
26,60000,24,ﾈﾘｾｲﾋﾝ       ****,ﾐ ｴ,40446,19152877
26,60000,26,ﾈﾘｾｲﾋﾝ       ****,ｷ ﾖ ｳ ﾄ,431.08,503350
26,60000,27,ﾈﾘｾｲﾋﾝ       ****,ｵ ｵ ｻ ｶ,509,546262
26,60000,28,ﾈﾘｾｲﾋﾝ       ****,ﾋ ﾖ ｳ ｺﾞ,35494,16831458
26,60000,30,ﾈﾘｾｲﾋﾝ       ****,ﾜ ｶ ﾔ ﾏ,52,32306
26,60000,32,ﾈﾘｾｲﾋﾝ       ****,ｼ ﾏ ﾈ,9591,9959628
26,60000,33,ﾈﾘｾｲﾋﾝ       ****,ｵ ｶ ﾔ ﾏ,9492,4452387
26,60000,34,ﾈﾘｾｲﾋﾝ       ****,ﾋ ﾛ ｼ ﾏ,3298,7446067
26,60000,35,ﾈﾘｾｲﾋﾝ       ****,ﾔ ﾏ ｸﾞ ﾁ,10357.28,4623231
26,60000,37,ﾈﾘｾｲﾋﾝ       ****,ｶ ｶﾞ ﾜ,2180,1189192
26,60000,38,ﾈﾘｾｲﾋﾝ       ****,ｴ ﾋ ﾒ,3420,5627776
26,60000,39,ﾈﾘｾｲﾋﾝ       ****,ｺ ｳ ﾁ,508,1010319
26,60000,40,ﾈﾘｾｲﾋﾝ       ****,ﾌ ｸ ｵ ｶ,1074,1042303
26,60000,42,ﾈﾘｾｲﾋﾝ       ****,ﾅ ｶﾞ ｻ ｷ,139272,31885511
26,60000,46,ﾈﾘｾｲﾋﾝ       ****,ｶ ｺﾞ ｼ ﾏ,180,329724
26,60001,,ｶﾏﾎﾞｺ        ****,,1179364.16,312334906
26,60001,1,ｶﾏﾎﾞｺ        ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,1630,1249093
26,60001,2,ｶﾏﾎﾞｺ        ****,ｱ ｵ ﾓ ﾘ,18,51840
26,60001,4,ｶﾏﾎﾞｺ        ****,ﾐ ﾔ ｷﾞ,19615,11895501
26,60001,7,ｶﾏﾎﾞｺ        ****,ﾌ ｸ ｼ ﾏ,1594,448638
26,60001,11,ｶﾏﾎﾞｺ        ****,ｻ ｲ ﾀ ﾏ,1020,427686
26,60001,13,ｶﾏﾎﾞｺ        ****,ﾄ ｳ ｷ ﾖ ｳ,3242.3,2383929
26,60001,14,ｶﾏﾎﾞｺ        ****,ｶ ﾅ ｶﾞ ﾜ,30934,32590941
26,60001,15,ｶﾏﾎﾞｺ        ****,ﾆ ｲ ｶﾞ ﾀ,99658,48216394
26,60001,16,ｶﾏﾎﾞｺ        ****,ﾄ ﾔ ﾏ,318,377044
26,60001,17,ｶﾏﾎﾞｺ        ****,ｲ ｼ ｶ ﾜ,14872,13150008
26,60001,18,ｶﾏﾎﾞｺ        ****,ﾌ ｸ ｲ,76,5861
26,60001,21,ｶﾏﾎﾞｺ        ****,ｷﾞ ﾌ,2382,3142436
26,60001,22,ｶﾏﾎﾞｺ        ****,ｼ ｽﾞ ｵ ｶ,908820.28,130171727
26,60001,23,ｶﾏﾎﾞｺ        ****,ｱ ｲ ﾁ,73214.3,50580644
26,60001,24,ｶﾏﾎﾞｺ        ****,ﾐ ｴ,4,6480
26,60001,27,ｶﾏﾎﾞｺ        ****,ｵ ｵ ｻ ｶ,417,354019
26,60001,28,ｶﾏﾎﾞｺ        ****,ﾋ ﾖ ｳ ｺﾞ,18332,9616369
26,60001,32,ｶﾏﾎﾞｺ        ****,ｼ ﾏ ﾈ,160,36548
26,60001,33,ｶﾏﾎﾞｺ        ****,ｵ ｶ ﾔ ﾏ,1374,674822
26,60001,34,ｶﾏﾎﾞｺ        ****,ﾋ ﾛ ｼ ﾏ,1004,5844489
26,60001,35,ｶﾏﾎﾞｺ        ****,ﾔ ﾏ ｸﾞ ﾁ,81.28,75773
26,60001,38,ｶﾏﾎﾞｺ        ****,ｴ ﾋ ﾒ,120,24538
26,60001,39,ｶﾏﾎﾞｺ        ****,ｺ ｳ ﾁ,402,906822
26,60001,40,ｶﾏﾎﾞｺ        ****,ﾌ ｸ ｵ ｶ,10,20736
26,60001,42,ｶﾏﾎﾞｺ        ****,ﾅ ｶﾞ ｻ ｷ,66,82568
26,60002,,ﾁｸﾜ          ****,,233474.7,106073358
26,60002,1,ﾁｸﾜ          ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,120,20088
26,60002,2,ﾁｸﾜ          ****,ｱ ｵ ﾓ ﾘ,533,1426514
26,60002,4,ﾁｸﾜ          ****,ﾐ ﾔ ｷﾞ,32073,5858423
26,60002,13,ﾁｸﾜ          ****,ﾄ ｳ ｷ ﾖ ｳ,260,242010
26,60002,14,ﾁｸﾜ          ****,ｶ ﾅ ｶﾞ ﾜ,385,342755
26,60002,15,ﾁｸﾜ          ****,ﾆ ｲ ｶﾞ ﾀ,29376,15070112
26,60002,17,ﾁｸﾜ          ****,ｲ ｼ ｶ ﾜ,3810,3814462
26,60002,21,ﾁｸﾜ          ****,ｷﾞ ﾌ,636,343214
26,60002,22,ﾁｸﾜ          ****,ｼ ｽﾞ ｵ ｶ,36995.7,7401856
26,60002,23,ﾁｸﾜ          ****,ｱ ｲ ﾁ,114224,60151497
26,60002,24,ﾁｸﾜ          ****,ﾐ ｴ,13170,9977319
26,60002,28,ﾁｸﾜ          ****,ﾋ ﾖ ｳ ｺﾞ,1414,863977
26,60002,33,ﾁｸﾜ          ****,ｵ ｶ ﾔ ﾏ,114,48918
26,60002,35,ﾁｸﾜ          ****,ﾔ ﾏ ｸﾞ ﾁ,344,493551
26,60002,40,ﾁｸﾜ          ****,ﾌ ｸ ｵ ｶ,20,18662
26,60003,,ﾊﾝﾍﾟﾝ        ****,,515780.6,134171486
26,60003,12,ﾊﾝﾍﾟﾝ        ****,ﾁ ﾊﾞ,2220,1037608
26,60003,13,ﾊﾝﾍﾟﾝ        ****,ﾄ ｳ ｷ ﾖ ｳ,554,259730
26,60003,15,ﾊﾝﾍﾟﾝ        ****,ﾆ ｲ ｶﾞ ﾀ,18912,7815324
26,60003,22,ﾊﾝﾍﾟﾝ        ****,ｼ ｽﾞ ｵ ｶ,446866.6,103274525
26,60003,23,ﾊﾝﾍﾟﾝ        ****,ｱ ｲ ﾁ,21970,13325126
26,60003,24,ﾊﾝﾍﾟﾝ        ****,ﾐ ｴ,25258,8459173
26,60004,,ｱｹﾞﾓﾉ        ****,,1969324.1,567518878
26,60004,1,ｱｹﾞﾓﾉ        ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,246,435218
26,60004,2,ｱｹﾞﾓﾉ        ****,ｱ ｵ ﾓ ﾘ,317,525750
26,60004,4,ｱｹﾞﾓﾉ        ****,ﾐ ﾔ ｷﾞ,442461,140771898
26,60004,6,ｱｹﾞﾓﾉ        ****,ﾔ ﾏ ｶﾞ ﾀ,290,1361763
26,60004,7,ｱｹﾞﾓﾉ        ****,ﾌ ｸ ｼ ﾏ,1114,596713
26,60004,8,ｱｹﾞﾓﾉ        ****,ｲ ﾊﾞ ﾗ ｷﾞ,15033,6984611
26,60004,9,ｱｹﾞﾓﾉ        ****,ﾄ ﾁ ｷﾞ,30,77155
26,60004,10,ｱｹﾞﾓﾉ        ****,ｸﾞ ﾝ ﾏ,279.9,573698
26,60004,11,ｱｹﾞﾓﾉ        ****,ｻ ｲ ﾀ ﾏ,112,192707
26,60004,12,ｱｹﾞﾓﾉ        ****,ﾁ ﾊﾞ,6142,3777205
26,60004,13,ｱｹﾞﾓﾉ        ****,ﾄ ｳ ｷ ﾖ ｳ,32774.5,25415151
26,60004,14,ｱｹﾞﾓﾉ        ****,ｶ ﾅ ｶﾞ ﾜ,57281,8774397
26,60004,15,ｱｹﾞﾓﾉ        ****,ﾆ ｲ ｶﾞ ﾀ,88654,36850116
26,60004,16,ｱｹﾞﾓﾉ        ****,ﾄ ﾔ ﾏ,1002,621762
26,60004,17,ｱｹﾞﾓﾉ        ****,ｲ ｼ ｶ ﾜ,66053,31287442
26,60004,18,ｱｹﾞﾓﾉ        ****,ﾌ ｸ ｲ,406,237595
26,60004,21,ｱｹﾞﾓﾉ        ****,ｷﾞ ﾌ,1678,698555
26,60004,22,ｱｹﾞﾓﾉ        ****,ｼ ｽﾞ ｵ ｶ,846064.5,159131225
26,60004,23,ｱｹﾞﾓﾉ        ****,ｱ ｲ ﾁ,216151.2,83056456
26,60004,24,ｱｹﾞﾓﾉ        ****,ﾐ ｴ,1994,689468
26,60004,26,ｱｹﾞﾓﾉ        ****,ｷ ﾖ ｳ ﾄ,56,72944
26,60004,27,ｱｹﾞﾓﾉ        ****,ｵ ｵ ｻ ｶ,32,24615
26,60004,28,ｱｹﾞﾓﾉ        ****,ﾋ ﾖ ｳ ｺﾞ,15748,6351112
26,60004,30,ｱｹﾞﾓﾉ        ****,ﾜ ｶ ﾔ ﾏ,52,32306
26,60004,32,ｱｹﾞﾓﾉ        ****,ｼ ﾏ ﾈ,9431,9923080
26,60004,33,ｱｹﾞﾓﾉ        ****,ｵ ｶ ﾔ ﾏ,8004,3728647
26,60004,34,ｱｹﾞﾓﾉ        ****,ﾋ ﾛ ｼ ﾏ,2294,1601578
26,60004,35,ｱｹﾞﾓﾉ        ****,ﾔ ﾏ ｸﾞ ﾁ,9932,4053907
26,60004,37,ｱｹﾞﾓﾉ        ****,ｶ ｶﾞ ﾜ,2180,1189192
26,60004,38,ｱｹﾞﾓﾉ        ****,ｴ ﾋ ﾒ,3300,5603238
26,60004,39,ｱｹﾞﾓﾉ        ****,ｺ ｳ ﾁ,106,103497
26,60004,40,ｱｹﾞﾓﾉ        ****,ﾌ ｸ ｵ ｶ,724,646709
26,60004,42,ｱｹﾞﾓﾉ        ****,ﾅ ｶﾞ ｻ ｷ,139202,31799444
26,60004,46,ｱｹﾞﾓﾉ        ****,ｶ ｺﾞ ｼ ﾏ,180,329724
26,60005,,ﾅﾙﾄ          ****,,112033,11305209
26,60005,14,ﾅﾙﾄ          ****,ｶ ﾅ ｶﾞ ﾜ,20,15067
26,60005,15,ﾅﾙﾄ          ****,ﾆ ｲ ｶﾞ ﾀ,26,4482
26,60005,22,ﾅﾙﾄ          ****,ｼ ｽﾞ ｵ ｶ,111987,11285660
26,60006,,ｽﾘﾐ          ****,,30244.88,10613563
26,60006,1,ｽﾘﾐ          ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,21777,3713661
26,60006,4,ｽﾘﾐ          ****,ﾐ ﾔ ｷﾞ,6,22032
26,60006,14,ｽﾘﾐ          ****,ｶ ﾅ ｶﾞ ﾜ,30,347976
26,60006,15,ｽﾘﾐ          ****,ﾆ ｲ ｶﾞ ﾀ,12,74030
26,60006,22,ｽﾘﾐ          ****,ｼ ｽﾞ ｵ ｶ,7308.8,4804156
26,60006,23,ｽﾘﾐ          ****,ｱ ｲ ﾁ,337,675327
26,60006,24,ｽﾘﾐ          ****,ﾐ ｴ,20,20437
26,60006,26,ｽﾘﾐ          ****,ｷ ﾖ ｳ ﾄ,375.08,430406
26,60006,27,ｽﾘﾐ          ****,ｵ ｵ ｻ ｶ,55,165843
26,60006,40,ｽﾘﾐ          ****,ﾌ ｸ ｵ ｶ,320,356196
26,60006,42,ｽﾘﾐ          ****,ﾅ ｶﾞ ｻ ｷ,4,3499
26,60099,,ｿﾉﾀﾈﾘｾｲﾋﾝ    ****,,63140,105037172
26,60099,14,ｿﾉﾀﾈﾘｾｲﾋﾝ    ****,ｶ ﾅ ｶﾞ ﾜ,28,14790
26,60099,15,ｿﾉﾀﾈﾘｾｲﾋﾝ    ****,ﾆ ｲ ｶﾞ ﾀ,25523,64883139
26,60099,22,ｿﾉﾀﾈﾘｾｲﾋﾝ    ****,ｼ ｽﾞ ｵ ｶ,37584,40137458
26,60099,27,ｿﾉﾀﾈﾘｾｲﾋﾝ    ****,ｵ ｵ ｻ ｶ,5,1785
26,40014,,ｳﾅｷﾞｶｺｳﾋﾝ    ****,,68134.62,188534364
26,40014,13,ｳﾅｷﾞｶｺｳﾋﾝ    ****,ﾄ ｳ ｷ ﾖ ｳ,25420.77,86306136
26,40014,22,ｳﾅｷﾞｶｺｳﾋﾝ    ****,ｼ ｽﾞ ｵ ｶ,32071.4,65733036
26,40014,23,ｳﾅｷﾞｶｺｳﾋﾝ    ****,ｱ ｲ ﾁ,320,675000
26,40014,27,ｳﾅｷﾞｶｺｳﾋﾝ    ****,ｵ ｵ ｻ ｶ,9227.45,32249091
26,40014,32,ｳﾅｷﾞｶｺｳﾋﾝ    ****,ｼ ﾏ ﾈ,100,431460
26,40014,34,ｳﾅｷﾞｶｺｳﾋﾝ    ****,ﾋ ﾛ ｼ ﾏ,410,2994862
26,40014,38,ｳﾅｷﾞｶｺｳﾋﾝ    ****,ｴ ﾋ ﾒ,585,144779
26,61000,,ｳﾅｷﾞｶｺｳﾋﾝ    ****,,68134.62,188534364
26,61000,13,ｳﾅｷﾞｶｺｳﾋﾝ    ****,ﾄ ｳ ｷ ﾖ ｳ,25420.77,86306136
26,61000,22,ｳﾅｷﾞｶｺｳﾋﾝ    ****,ｼ ｽﾞ ｵ ｶ,32071.4,65733036
26,61000,23,ｳﾅｷﾞｶｺｳﾋﾝ    ****,ｱ ｲ ﾁ,320,675000
26,61000,27,ｳﾅｷﾞｶｺｳﾋﾝ    ****,ｵ ｵ ｻ ｶ,9227.45,32249091
26,61000,32,ｳﾅｷﾞｶｺｳﾋﾝ    ****,ｼ ﾏ ﾈ,100,431460
26,61000,34,ｳﾅｷﾞｶｺｳﾋﾝ    ****,ﾋ ﾛ ｼ ﾏ,410,2994862
26,61000,38,ｳﾅｷﾞｶｺｳﾋﾝ    ****,ｴ ﾋ ﾒ,585,144779
26,61001,,ｼﾗﾔｷ         ****,,697.1,2757521
26,61001,13,ｼﾗﾔｷ         ****,ﾄ ｳ ｷ ﾖ ｳ,62,587520
26,61001,22,ｼﾗﾔｷ         ****,ｼ ｽﾞ ｵ ｶ,635.1,2170001
26,61002,,ｳﾅｷﾞｶﾊﾞﾔｷ    ****,,64787.75,181272819
26,61002,13,ｳﾅｷﾞｶﾊﾞﾔｷ    ****,ﾄ ｳ ｷ ﾖ ｳ,24604,83860564
26,61002,22,ｳﾅｷﾞｶﾊﾞﾔｷ    ****,ｼ ｽﾞ ｵ ｶ,30450.3,61752465
26,61002,23,ｳﾅｷﾞｶﾊﾞﾔｷ    ****,ｱ ｲ ﾁ,320,675000
26,61002,27,ｳﾅｷﾞｶﾊﾞﾔｷ    ****,ｵ ｵ ｻ ｶ,8903.45,31558468
26,61002,32,ｳﾅｷﾞｶﾊﾞﾔｷ    ****,ｼ ﾏ ﾈ,100,431460
26,61002,34,ｳﾅｷﾞｶﾊﾞﾔｷ    ****,ﾋ ﾛ ｼ ﾏ,410,2994862
26,61099,,ｿﾉﾀｳﾅｷﾞｶｺｳﾋﾝ ****,,2649.77,4504024
26,61099,13,ｿﾉﾀｳﾅｷﾞｶｺｳﾋﾝ ****,ﾄ ｳ ｷ ﾖ ｳ,754.77,1858052
26,61099,22,ｿﾉﾀｳﾅｷﾞｶｺｳﾋﾝ ****,ｼ ｽﾞ ｵ ｶ,986,1810570
26,61099,27,ｿﾉﾀｳﾅｷﾞｶｺｳﾋﾝ ****,ｵ ｵ ｻ ｶ,324,690623
26,61099,38,ｿﾉﾀｳﾅｷﾞｶｺｳﾋﾝ ****,ｴ ﾋ ﾒ,585,144779
26,40015,,ﾁﾖｳﾗﾝｶｺｳﾋﾝ   ****,,228213.5,88205879
26,40015,2,ﾁﾖｳﾗﾝｶｺｳﾋﾝ   ****,ｱ ｵ ﾓ ﾘ,80,41472
26,40015,4,ﾁﾖｳﾗﾝｶｺｳﾋﾝ   ****,ﾐ ﾔ ｷﾞ,26,16632
26,40015,7,ﾁﾖｳﾗﾝｶｺｳﾋﾝ   ****,ﾌ ｸ ｼ ﾏ,290,102179
26,40015,10,ﾁﾖｳﾗﾝｶｺｳﾋﾝ   ****,ｸﾞ ﾝ ﾏ,4869,2537766
26,40015,12,ﾁﾖｳﾗﾝｶｺｳﾋﾝ   ****,ﾁ ﾊﾞ,876,1163793
26,40015,13,ﾁﾖｳﾗﾝｶｺｳﾋﾝ   ****,ﾄ ｳ ｷ ﾖ ｳ,836.5,3714089
26,40015,14,ﾁﾖｳﾗﾝｶｺｳﾋﾝ   ****,ｶ ﾅ ｶﾞ ﾜ,6984,9490449
26,40015,15,ﾁﾖｳﾗﾝｶｺｳﾋﾝ   ****,ﾆ ｲ ｶﾞ ﾀ,11442,13310336
26,40015,17,ﾁﾖｳﾗﾝｶｺｳﾋﾝ   ****,ｲ ｼ ｶ ﾜ,164,218736
26,40015,22,ﾁﾖｳﾗﾝｶｺｳﾋﾝ   ****,ｼ ｽﾞ ｵ ｶ,202308,57369261
26,40015,23,ﾁﾖｳﾗﾝｶｺｳﾋﾝ   ****,ｱ ｲ ﾁ,230,139644
26,40015,28,ﾁﾖｳﾗﾝｶｺｳﾋﾝ   ****,ﾋ ﾖ ｳ ｺﾞ,100,97854
26,40015,33,ﾁﾖｳﾗﾝｶｺｳﾋﾝ   ****,ｵ ｶ ﾔ ﾏ,8,3668
26,62000,,ﾁﾖｳﾗﾝｶｺｳﾋﾝ   ****,,228213.5,88205879
26,62000,2,ﾁﾖｳﾗﾝｶｺｳﾋﾝ   ****,ｱ ｵ ﾓ ﾘ,80,41472
26,62000,4,ﾁﾖｳﾗﾝｶｺｳﾋﾝ   ****,ﾐ ﾔ ｷﾞ,26,16632
26,62000,7,ﾁﾖｳﾗﾝｶｺｳﾋﾝ   ****,ﾌ ｸ ｼ ﾏ,290,102179
26,62000,10,ﾁﾖｳﾗﾝｶｺｳﾋﾝ   ****,ｸﾞ ﾝ ﾏ,4869,2537766
26,62000,12,ﾁﾖｳﾗﾝｶｺｳﾋﾝ   ****,ﾁ ﾊﾞ,876,1163793
26,62000,13,ﾁﾖｳﾗﾝｶｺｳﾋﾝ   ****,ﾄ ｳ ｷ ﾖ ｳ,836.5,3714089
26,62000,14,ﾁﾖｳﾗﾝｶｺｳﾋﾝ   ****,ｶ ﾅ ｶﾞ ﾜ,6984,9490449
26,62000,15,ﾁﾖｳﾗﾝｶｺｳﾋﾝ   ****,ﾆ ｲ ｶﾞ ﾀ,11442,13310336
26,62000,17,ﾁﾖｳﾗﾝｶｺｳﾋﾝ   ****,ｲ ｼ ｶ ﾜ,164,218736
26,62000,22,ﾁﾖｳﾗﾝｶｺｳﾋﾝ   ****,ｼ ｽﾞ ｵ ｶ,202308,57369261
26,62000,23,ﾁﾖｳﾗﾝｶｺｳﾋﾝ   ****,ｱ ｲ ﾁ,230,139644
26,62000,28,ﾁﾖｳﾗﾝｶｺｳﾋﾝ   ****,ﾋ ﾖ ｳ ｺﾞ,100,97854
26,62000,33,ﾁﾖｳﾗﾝｶｺｳﾋﾝ   ****,ｵ ｶ ﾔ ﾏ,8,3668
26,62001,,ﾀﾞﾃﾏｷ        ****,,58511,27041892
26,62001,7,ﾀﾞﾃﾏｷ        ****,ﾌ ｸ ｼ ﾏ,290,102179
26,62001,13,ﾀﾞﾃﾏｷ        ****,ﾄ ｳ ｷ ﾖ ｳ,594,2400729
26,62001,14,ﾀﾞﾃﾏｷ        ****,ｶ ﾅ ｶﾞ ﾜ,1332,4667328
26,62001,15,ﾀﾞﾃﾏｷ        ****,ﾆ ｲ ｶﾞ ﾀ,1620,1799823
26,62001,17,ﾀﾞﾃﾏｷ        ****,ｲ ｼ ｶ ﾜ,80,148176
26,62001,22,ﾀﾞﾃﾏｷ        ****,ｼ ｽﾞ ｵ ｶ,54499,17832019
26,62001,28,ﾀﾞﾃﾏｷ        ****,ﾋ ﾖ ｳ ｺﾞ,96,91638
26,62002,,ﾆｼｷﾀﾏｺﾞ      ****,,38523,26713166
26,62002,13,ﾆｼｷﾀﾏｺﾞ      ****,ﾄ ｳ ｷ ﾖ ｳ,108,507384
26,62002,14,ﾆｼｷﾀﾏｺﾞ      ****,ｶ ﾅ ｶﾞ ﾜ,1580,1488639
26,62002,15,ﾆｼｷﾀﾏｺﾞ      ****,ﾆ ｲ ｶﾞ ﾀ,1974,4008511
26,62002,22,ﾆｼｷﾀﾏｺﾞ      ****,ｼ ｽﾞ ｵ ｶ,34861,20708632
26,62003,,ｱﾂﾔｷ         ****,,104661,23077550
26,62003,13,ｱﾂﾔｷ         ****,ﾄ ｳ ｷ ﾖ ｳ,72,120442
26,62003,15,ｱﾂﾔｷ         ****,ﾆ ｲ ｶﾞ ﾀ,4918,5917345
26,62003,17,ｱﾂﾔｷ         ****,ｲ ｼ ｶ ﾜ,54,62370
26,62003,22,ｱﾂﾔｷ         ****,ｼ ｽﾞ ｵ ｶ,99385,16833649
26,62003,23,ｱﾂﾔｷ         ****,ｱ ｲ ﾁ,220,133860
26,62003,28,ｱﾂﾔｷ         ****,ﾋ ﾖ ｳ ｺﾞ,4,6216
26,62003,33,ｱﾂﾔｷ         ****,ｵ ｶ ﾔ ﾏ,8,3668
26,62099,,ｿﾉﾀﾁﾖｳﾗﾝｶｺｳﾋﾝ****,,26518.5,11373271
26,62099,2,ｿﾉﾀﾁﾖｳﾗﾝｶｺｳﾋﾝ****,ｱ ｵ ﾓ ﾘ,80,41472
26,62099,4,ｿﾉﾀﾁﾖｳﾗﾝｶｺｳﾋﾝ****,ﾐ ﾔ ｷﾞ,26,16632
26,62099,10,ｿﾉﾀﾁﾖｳﾗﾝｶｺｳﾋﾝ****,ｸﾞ ﾝ ﾏ,4869,2537766
26,62099,12,ｿﾉﾀﾁﾖｳﾗﾝｶｺｳﾋﾝ****,ﾁ ﾊﾞ,876,1163793
26,62099,13,ｿﾉﾀﾁﾖｳﾗﾝｶｺｳﾋﾝ****,ﾄ ｳ ｷ ﾖ ｳ,62.5,685534
26,62099,14,ｿﾉﾀﾁﾖｳﾗﾝｶｺｳﾋﾝ****,ｶ ﾅ ｶﾞ ﾜ,4072,3334482
26,62099,15,ｿﾉﾀﾁﾖｳﾗﾝｶｺｳﾋﾝ****,ﾆ ｲ ｶﾞ ﾀ,2930,1584657
26,62099,17,ｿﾉﾀﾁﾖｳﾗﾝｶｺｳﾋﾝ****,ｲ ｼ ｶ ﾜ,30,8190
26,62099,22,ｿﾉﾀﾁﾖｳﾗﾝｶｺｳﾋﾝ****,ｼ ｽﾞ ｵ ｶ,13563,1994961
26,62099,23,ｿﾉﾀﾁﾖｳﾗﾝｶｺｳﾋﾝ****,ｱ ｲ ﾁ,10,5784
26,40016,,ｿﾉﾀｶｺｳﾋﾝ     ****,,370146.39,268299551
26,40016,1,ｿﾉﾀｶｺｳﾋﾝ     ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,3462.8,7345277
26,40016,2,ｿﾉﾀｶｺｳﾋﾝ     ****,ｱ ｵ ﾓ ﾘ,26681,18011697
26,40016,4,ｿﾉﾀｶｺｳﾋﾝ     ****,ﾐ ﾔ ｷﾞ,13879,7842250
26,40016,5,ｿﾉﾀｶｺｳﾋﾝ     ****,ｱ ｷ ﾀ,1901,3123414
26,40016,7,ｿﾉﾀｶｺｳﾋﾝ     ****,ﾌ ｸ ｼ ﾏ,20,24150
26,40016,8,ｿﾉﾀｶｺｳﾋﾝ     ****,ｲ ﾊﾞ ﾗ ｷﾞ,2374.5,984925
26,40016,9,ｿﾉﾀｶｺｳﾋﾝ     ****,ﾄ ﾁ ｷﾞ,182,275266
26,40016,10,ｿﾉﾀｶｺｳﾋﾝ     ****,ｸﾞ ﾝ ﾏ,16,12440
26,40016,11,ｿﾉﾀｶｺｳﾋﾝ     ****,ｻ ｲ ﾀ ﾏ,346,217337
26,40016,12,ｿﾉﾀｶｺｳﾋﾝ     ****,ﾁ ﾊﾞ,25910,16788902
26,40016,13,ｿﾉﾀｶｺｳﾋﾝ     ****,ﾄ ｳ ｷ ﾖ ｳ,42736.5,38976272
26,40016,14,ｿﾉﾀｶｺｳﾋﾝ     ****,ｶ ﾅ ｶﾞ ﾜ,2790,4289169
26,40016,15,ｿﾉﾀｶｺｳﾋﾝ     ****,ﾆ ｲ ｶﾞ ﾀ,14541.4,26264435
26,40016,16,ｿﾉﾀｶｺｳﾋﾝ     ****,ﾄ ﾔ ﾏ,894,1212126
26,40016,17,ｿﾉﾀｶｺｳﾋﾝ     ****,ｲ ｼ ｶ ﾜ,51658,14737208
26,40016,18,ｿﾉﾀｶｺｳﾋﾝ     ****,ﾌ ｸ ｲ,1487,3137354
26,40016,21,ｿﾉﾀｶｺｳﾋﾝ     ****,ｷﾞ ﾌ,194,110749
