年度,品名コード,地区コード１,品名,地区名,数量(kg),金額(円)
26,43099,2,ｿﾉﾀﾋﾗｷﾎﾞｼﾋﾝ  ****,ｱ ｵ ﾓ ﾘ,8190,4643411
26,43099,4,ｿﾉﾀﾋﾗｷﾎﾞｼﾋﾝ  ****,ﾐ ﾔ ｷﾞ,1427,755288
26,43099,7,ｿﾉﾀﾋﾗｷﾎﾞｼﾋﾝ  ****,ﾌ ｸ ｼ ﾏ,2210,6357189
26,43099,8,ｿﾉﾀﾋﾗｷﾎﾞｼﾋﾝ  ****,ｲ ﾊﾞ ﾗ ｷﾞ,8230,3562596
26,43099,12,ｿﾉﾀﾋﾗｷﾎﾞｼﾋﾝ  ****,ﾁ ﾊﾞ,9565,7078606
26,43099,13,ｿﾉﾀﾋﾗｷﾎﾞｼﾋﾝ  ****,ﾄ ｳ ｷ ﾖ ｳ,2815.1,1525663
26,43099,14,ｿﾉﾀﾋﾗｷﾎﾞｼﾋﾝ  ****,ｶ ﾅ ｶﾞ ﾜ,2660,4941233
26,43099,22,ｿﾉﾀﾋﾗｷﾎﾞｼﾋﾝ  ****,ｼ ｽﾞ ｵ ｶ,6432.1,3177750
26,43099,27,ｿﾉﾀﾋﾗｷﾎﾞｼﾋﾝ  ****,ｵ ｵ ｻ ｶ,1900,3167640
26,43099,28,ｿﾉﾀﾋﾗｷﾎﾞｼﾋﾝ  ****,ﾋ ﾖ ｳ ｺﾞ,75,77760
26,43099,31,ｿﾉﾀﾋﾗｷﾎﾞｼﾋﾝ  ****,ﾄ ﾂ ﾄ ﾘ,190,29160
26,43099,32,ｿﾉﾀﾋﾗｷﾎﾞｼﾋﾝ  ****,ｼ ﾏ ﾈ,155,31029
26,43099,35,ｿﾉﾀﾋﾗｷﾎﾞｼﾋﾝ  ****,ﾔ ﾏ ｸﾞ ﾁ,1386.5,879162
26,43099,38,ｿﾉﾀﾋﾗｷﾎﾞｼﾋﾝ  ****,ｴ ﾋ ﾒ,330,349272
26,43099,42,ｿﾉﾀﾋﾗｷﾎﾞｼﾋﾝ  ****,ﾅ ｶﾞ ｻ ｷ,225,541922
26,40004,,ﾔｷﾎﾞｼﾋﾝ      ****,,19665.9,26512712
26,40004,2,ﾔｷﾎﾞｼﾋﾝ      ****,ｱ ｵ ﾓ ﾘ,17639.9,24311077
26,40004,4,ﾔｷﾎﾞｼﾋﾝ      ****,ﾐ ﾔ ｷﾞ,101,105083
26,40004,8,ﾔｷﾎﾞｼﾋﾝ      ****,ｲ ﾊﾞ ﾗ ｷﾞ,55,148068
26,40004,12,ﾔｷﾎﾞｼﾋﾝ      ****,ﾁ ﾊﾞ,15,6480
26,40004,13,ﾔｷﾎﾞｼﾋﾝ      ****,ﾄ ｳ ｷ ﾖ ｳ,570,382417
26,40004,17,ﾔｷﾎﾞｼﾋﾝ      ****,ｲ ｼ ｶ ﾜ,237,687960
26,40004,22,ﾔｷﾎﾞｼﾋﾝ      ****,ｼ ｽﾞ ｵ ｶ,425,271514
26,40004,23,ﾔｷﾎﾞｼﾋﾝ      ****,ｱ ｲ ﾁ,20,14213
26,40004,24,ﾔｷﾎﾞｼﾋﾝ      ****,ﾐ ｴ,39,6739
26,40004,25,ﾔｷﾎﾞｼﾋﾝ      ****,ｼ ｶﾞ,35,58320
26,40004,27,ﾔｷﾎﾞｼﾋﾝ      ****,ｵ ｵ ｻ ｶ,50,115020
26,40004,28,ﾔｷﾎﾞｼﾋﾝ      ****,ﾋ ﾖ ｳ ｺﾞ,35,24851
26,40004,32,ﾔｷﾎﾞｼﾋﾝ      ****,ｼ ﾏ ﾈ,160,36882
26,40004,33,ﾔｷﾎﾞｼﾋﾝ      ****,ｵ ｶ ﾔ ﾏ,80,62208
26,40004,34,ﾔｷﾎﾞｼﾋﾝ      ****,ﾋ ﾛ ｼ ﾏ,10,22248
26,40004,38,ﾔｷﾎﾞｼﾋﾝ      ****,ｴ ﾋ ﾒ,189,248832
26,40004,44,ﾔｷﾎﾞｼﾋﾝ      ****,ｵ ｵ ｲ ﾀ,5,10800
26,44000,,ﾔｷﾎﾞｼﾋﾝ      ****,,19665.9,26512712
26,44000,2,ﾔｷﾎﾞｼﾋﾝ      ****,ｱ ｵ ﾓ ﾘ,17639.9,24311077
26,44000,4,ﾔｷﾎﾞｼﾋﾝ      ****,ﾐ ﾔ ｷﾞ,101,105083
26,44000,8,ﾔｷﾎﾞｼﾋﾝ      ****,ｲ ﾊﾞ ﾗ ｷﾞ,55,148068
26,44000,12,ﾔｷﾎﾞｼﾋﾝ      ****,ﾁ ﾊﾞ,15,6480
26,44000,13,ﾔｷﾎﾞｼﾋﾝ      ****,ﾄ ｳ ｷ ﾖ ｳ,570,382417
26,44000,17,ﾔｷﾎﾞｼﾋﾝ      ****,ｲ ｼ ｶ ﾜ,237,687960
26,44000,22,ﾔｷﾎﾞｼﾋﾝ      ****,ｼ ｽﾞ ｵ ｶ,425,271514
26,44000,23,ﾔｷﾎﾞｼﾋﾝ      ****,ｱ ｲ ﾁ,20,14213
26,44000,24,ﾔｷﾎﾞｼﾋﾝ      ****,ﾐ ｴ,39,6739
26,44000,25,ﾔｷﾎﾞｼﾋﾝ      ****,ｼ ｶﾞ,35,58320
26,44000,27,ﾔｷﾎﾞｼﾋﾝ      ****,ｵ ｵ ｻ ｶ,50,115020
26,44000,28,ﾔｷﾎﾞｼﾋﾝ      ****,ﾋ ﾖ ｳ ｺﾞ,35,24851
26,44000,32,ﾔｷﾎﾞｼﾋﾝ      ****,ｼ ﾏ ﾈ,160,36882
26,44000,33,ﾔｷﾎﾞｼﾋﾝ      ****,ｵ ｶ ﾔ ﾏ,80,62208
26,44000,34,ﾔｷﾎﾞｼﾋﾝ      ****,ﾋ ﾛ ｼ ﾏ,10,22248
26,44000,38,ﾔｷﾎﾞｼﾋﾝ      ****,ｴ ﾋ ﾒ,189,248832
26,44000,44,ﾔｷﾎﾞｼﾋﾝ      ****,ｵ ｵ ｲ ﾀ,5,10800
26,44002,,ﾔｷｲｶ         ****,,85,73008
26,44002,33,ﾔｷｲｶ         ****,ｵ ｶ ﾔ ﾏ,80,62208
26,44002,44,ﾔｷｲｶ         ****,ｵ ｵ ｲ ﾀ,5,10800
26,44099,,ｿﾉﾀﾔｷﾎﾞｼﾋﾝ   ****,,19580.9,26439704
26,44099,2,ｿﾉﾀﾔｷﾎﾞｼﾋﾝ   ****,ｱ ｵ ﾓ ﾘ,17639.9,24311077
26,44099,4,ｿﾉﾀﾔｷﾎﾞｼﾋﾝ   ****,ﾐ ﾔ ｷﾞ,101,105083
26,44099,8,ｿﾉﾀﾔｷﾎﾞｼﾋﾝ   ****,ｲ ﾊﾞ ﾗ ｷﾞ,55,148068
26,44099,12,ｿﾉﾀﾔｷﾎﾞｼﾋﾝ   ****,ﾁ ﾊﾞ,15,6480
26,44099,13,ｿﾉﾀﾔｷﾎﾞｼﾋﾝ   ****,ﾄ ｳ ｷ ﾖ ｳ,570,382417
26,44099,17,ｿﾉﾀﾔｷﾎﾞｼﾋﾝ   ****,ｲ ｼ ｶ ﾜ,237,687960
26,44099,22,ｿﾉﾀﾔｷﾎﾞｼﾋﾝ   ****,ｼ ｽﾞ ｵ ｶ,425,271514
26,44099,23,ｿﾉﾀﾔｷﾎﾞｼﾋﾝ   ****,ｱ ｲ ﾁ,20,14213
26,44099,24,ｿﾉﾀﾔｷﾎﾞｼﾋﾝ   ****,ﾐ ｴ,39,6739
26,44099,25,ｿﾉﾀﾔｷﾎﾞｼﾋﾝ   ****,ｼ ｶﾞ,35,58320
26,44099,27,ｿﾉﾀﾔｷﾎﾞｼﾋﾝ   ****,ｵ ｵ ｻ ｶ,50,115020
26,44099,28,ｿﾉﾀﾔｷﾎﾞｼﾋﾝ   ****,ﾋ ﾖ ｳ ｺﾞ,35,24851
26,44099,32,ｿﾉﾀﾔｷﾎﾞｼﾋﾝ   ****,ｼ ﾏ ﾈ,160,36882
26,44099,34,ｿﾉﾀﾔｷﾎﾞｼﾋﾝ   ****,ﾋ ﾛ ｼ ﾏ,10,22248
26,44099,38,ｿﾉﾀﾔｷﾎﾞｼﾋﾝ   ****,ｴ ﾋ ﾒ,189,248832
26,40005,,ﾆﾎﾞｼﾋﾝ       ****,,152291.2,218798036
26,40005,1,ﾆﾎﾞｼﾋﾝ       ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,216,76302
26,40005,4,ﾆﾎﾞｼﾋﾝ       ****,ﾐ ﾔ ｷﾞ,12,11664
26,40005,8,ﾆﾎﾞｼﾋﾝ       ****,ｲ ﾊﾞ ﾗ ｷﾞ,6820.4,8804372
26,40005,11,ﾆﾎﾞｼﾋﾝ       ****,ｻ ｲ ﾀ ﾏ,838,564927
26,40005,12,ﾆﾎﾞｼﾋﾝ       ****,ﾁ ﾊﾞ,6013.8,14040216
26,40005,13,ﾆﾎﾞｼﾋﾝ       ****,ﾄ ｳ ｷ ﾖ ｳ,15721.6,17445652
26,40005,22,ﾆﾎﾞｼﾋﾝ       ****,ｼ ｽﾞ ｵ ｶ,44975.5,65248448
26,40005,23,ﾆﾎﾞｼﾋﾝ       ****,ｱ ｲ ﾁ,8474.9,10096542
26,40005,24,ﾆﾎﾞｼﾋﾝ       ****,ﾐ ｴ,4769.5,6313896
26,40005,27,ﾆﾎﾞｼﾋﾝ       ****,ｵ ｵ ｻ ｶ,30232.3,58080920
26,40005,30,ﾆﾎﾞｼﾋﾝ       ****,ﾜ ｶ ﾔ ﾏ,10559,18395322
26,40005,34,ﾆﾎﾞｼﾋﾝ       ****,ﾋ ﾛ ｼ ﾏ,10588.6,8827683
26,40005,37,ﾆﾎﾞｼﾋﾝ       ****,ｶ ｶﾞ ﾜ,30,25920
26,40005,38,ﾆﾎﾞｼﾋﾝ       ****,ｴ ﾋ ﾒ,2750,2639120
26,40005,39,ﾆﾎﾞｼﾋﾝ       ****,ｺ ｳ ﾁ,95,139590
26,40005,40,ﾆﾎﾞｼﾋﾝ       ****,ﾌ ｸ ｵ ｶ,10194.6,8087462
26,45000,,ﾆﾎﾞｼﾋﾝ       ****,,152291.2,218798036
26,45000,1,ﾆﾎﾞｼﾋﾝ       ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,216,76302
26,45000,4,ﾆﾎﾞｼﾋﾝ       ****,ﾐ ﾔ ｷﾞ,12,11664
26,45000,8,ﾆﾎﾞｼﾋﾝ       ****,ｲ ﾊﾞ ﾗ ｷﾞ,6820.4,8804372
26,45000,11,ﾆﾎﾞｼﾋﾝ       ****,ｻ ｲ ﾀ ﾏ,838,564927
26,45000,12,ﾆﾎﾞｼﾋﾝ       ****,ﾁ ﾊﾞ,6013.8,14040216
26,45000,13,ﾆﾎﾞｼﾋﾝ       ****,ﾄ ｳ ｷ ﾖ ｳ,15721.6,17445652
26,45000,22,ﾆﾎﾞｼﾋﾝ       ****,ｼ ｽﾞ ｵ ｶ,44975.5,65248448
26,45000,23,ﾆﾎﾞｼﾋﾝ       ****,ｱ ｲ ﾁ,8474.9,10096542
26,45000,24,ﾆﾎﾞｼﾋﾝ       ****,ﾐ ｴ,4769.5,6313896
26,45000,27,ﾆﾎﾞｼﾋﾝ       ****,ｵ ｵ ｻ ｶ,30232.3,58080920
26,45000,30,ﾆﾎﾞｼﾋﾝ       ****,ﾜ ｶ ﾔ ﾏ,10559,18395322
26,45000,34,ﾆﾎﾞｼﾋﾝ       ****,ﾋ ﾛ ｼ ﾏ,10588.6,8827683
26,45000,37,ﾆﾎﾞｼﾋﾝ       ****,ｶ ｶﾞ ﾜ,30,25920
26,45000,38,ﾆﾎﾞｼﾋﾝ       ****,ｴ ﾋ ﾒ,2750,2639120
26,45000,39,ﾆﾎﾞｼﾋﾝ       ****,ｺ ｳ ﾁ,95,139590
26,45000,40,ﾆﾎﾞｼﾋﾝ       ****,ﾌ ｸ ｵ ｶ,10194.6,8087462
26,45001,,ﾆﾎﾞｼ         ****,,2800,1829304
26,45001,8,ﾆﾎﾞｼ         ****,ｲ ﾊﾞ ﾗ ｷﾞ,240,188352
26,45001,12,ﾆﾎﾞｼ         ****,ﾁ ﾊﾞ,84,78516
26,45001,13,ﾆﾎﾞｼ         ****,ﾄ ｳ ｷ ﾖ ｳ,1092.5,1120365
26,45001,22,ﾆﾎﾞｼ         ****,ｼ ｽﾞ ｵ ｶ,203.5,114237
26,45001,23,ﾆﾎﾞｼ         ****,ｱ ｲ ﾁ,20,34560
26,45001,27,ﾆﾎﾞｼ         ****,ｵ ｵ ｻ ｶ,105,144666
26,45001,34,ﾆﾎﾞｼ         ****,ﾋ ﾛ ｼ ﾏ,1000,96552
26,45001,38,ﾆﾎﾞｼ         ****,ｴ ﾋ ﾒ,55,52056
26,45002,,ﾁﾘﾒﾝ         ****,,135567,202431357
26,45002,8,ﾁﾘﾒﾝ         ****,ｲ ﾊﾞ ﾗ ｷﾞ,5920.4,8028284
26,45002,11,ﾁﾘﾒﾝ         ****,ｻ ｲ ﾀ ﾏ,838,564927
26,45002,12,ﾁﾘﾒﾝ         ****,ﾁ ﾊﾞ,5269.8,13321422
26,45002,13,ﾁﾘﾒﾝ         ****,ﾄ ｳ ｷ ﾖ ｳ,12999.1,14839810
26,45002,22,ﾁﾘﾒﾝ         ****,ｼ ｽﾞ ｵ ｶ,43332.3,63679235
26,45002,23,ﾁﾘﾒﾝ         ****,ｱ ｲ ﾁ,6728.9,8701413
26,45002,24,ﾁﾘﾒﾝ         ****,ﾐ ｴ,4669.5,6226416
26,45002,27,ﾁﾘﾒﾝ         ****,ｵ ｵ ｻ ｶ,28501.4,56012440
26,45002,30,ﾁﾘﾒﾝ         ****,ﾜ ｶ ﾔ ﾏ,10559,18395322
26,45002,34,ﾁﾘﾒﾝ         ****,ﾋ ﾛ ｼ ﾏ,3764,1847972
26,45002,38,ﾁﾘﾒﾝ         ****,ｴ ﾋ ﾒ,2695,2587064
26,45002,39,ﾁﾘﾒﾝ         ****,ｺ ｳ ﾁ,95,139590
26,45002,40,ﾁﾘﾒﾝ         ****,ﾌ ｸ ｵ ｶ,10194.6,8087462
26,45003,,ｶｴﾘ          ****,,8558.2,9672697
26,45003,8,ｶｴﾘ          ****,ｲ ﾊﾞ ﾗ ｷﾞ,660,587736
26,45003,12,ｶｴﾘ          ****,ﾁ ﾊﾞ,656,632502
26,45003,13,ｶｴﾘ          ****,ﾄ ｳ ｷ ﾖ ｳ,1236,1098360
26,45003,22,ｶｴﾘ          ****,ｼ ｽﾞ ｵ ｶ,1394.7,1324858
26,45003,23,ｶｴﾘ          ****,ｱ ｲ ﾁ,28,15120
26,45003,27,ｶｴﾘ          ****,ｵ ｵ ｻ ｶ,1625.9,1923814
26,45003,34,ｶｴﾘ          ****,ﾋ ﾛ ｼ ﾏ,2957.6,4090307
26,45099,,ｿﾉﾀﾆﾎﾞｼﾋﾝ    ****,,5366,4864678
26,45099,1,ｿﾉﾀﾆﾎﾞｼﾋﾝ    ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,216,76302
26,45099,4,ｿﾉﾀﾆﾎﾞｼﾋﾝ    ****,ﾐ ﾔ ｷﾞ,12,11664
26,45099,12,ｿﾉﾀﾆﾎﾞｼﾋﾝ    ****,ﾁ ﾊﾞ,4,7776
26,45099,13,ｿﾉﾀﾆﾎﾞｼﾋﾝ    ****,ﾄ ｳ ｷ ﾖ ｳ,394,387117
26,45099,22,ｿﾉﾀﾆﾎﾞｼﾋﾝ    ****,ｼ ｽﾞ ｵ ｶ,45,130118
26,45099,23,ｿﾉﾀﾆﾎﾞｼﾋﾝ    ****,ｱ ｲ ﾁ,1698,1345449
26,45099,24,ｿﾉﾀﾆﾎﾞｼﾋﾝ    ****,ﾐ ｴ,100,87480
26,45099,34,ｿﾉﾀﾆﾎﾞｼﾋﾝ    ****,ﾋ ﾛ ｼ ﾏ,2867,2792852
26,45099,37,ｿﾉﾀﾆﾎﾞｼﾋﾝ    ****,ｶ ｶﾞ ﾜ,30,25920
26,40006,,ｽﾎﾞｼﾋﾝ       ****,,175367.35,205362774
26,40006,1,ｽﾎﾞｼﾋﾝ       ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,5756,10847250
26,40006,2,ｽﾎﾞｼﾋﾝ       ****,ｱ ｵ ﾓ ﾘ,3044.4,12925016
26,40006,3,ｽﾎﾞｼﾋﾝ       ****,ｲ ﾜ ﾃ,100,50112
26,40006,4,ｽﾎﾞｼﾋﾝ       ****,ﾐ ﾔ ｷﾞ,3187,2854716
26,40006,8,ｽﾎﾞｼﾋﾝ       ****,ｲ ﾊﾞ ﾗ ｷﾞ,18631,7870678
26,40006,12,ｽﾎﾞｼﾋﾝ       ****,ﾁ ﾊﾞ,3862,6609159
26,40006,13,ｽﾎﾞｼﾋﾝ       ****,ﾄ ｳ ｷ ﾖ ｳ,7520.3,7643321
26,40006,16,ｽﾎﾞｼﾋﾝ       ****,ﾄ ﾔ ﾏ,186,182088
26,40006,22,ｽﾎﾞｼﾋﾝ       ****,ｼ ｽﾞ ｵ ｶ,35632.72,100520382
26,40006,23,ｽﾎﾞｼﾋﾝ       ****,ｱ ｲ ﾁ,947.2,1005329
26,40006,24,ｽﾎﾞｼﾋﾝ       ****,ﾐ ｴ,17190,6367765
26,40006,27,ｽﾎﾞｼﾋﾝ       ****,ｵ ｵ ｻ ｶ,3965.55,5810675
26,40006,28,ｽﾎﾞｼﾋﾝ       ****,ﾋ ﾖ ｳ ｺﾞ,1210,810043
26,40006,33,ｽﾎﾞｼﾋﾝ       ****,ｵ ｶ ﾔ ﾏ,10,7776
26,40006,35,ｽﾎﾞｼﾋﾝ       ****,ﾔ ﾏ ｸﾞ ﾁ,8146.18,3236410
26,40006,36,ｽﾎﾞｼﾋﾝ       ****,ﾄ ｸ ｼ ﾏ,1200,6056640
26,40006,38,ｽﾎﾞｼﾋﾝ       ****,ｴ ﾋ ﾒ,240,365472
26,40006,40,ｽﾎﾞｼﾋﾝ       ****,ﾌ ｸ ｵ ｶ,64040,31741426
26,40006,44,ｽﾎﾞｼﾋﾝ       ****,ｵ ｵ ｲ ﾀ,100,124416
26,40006,46,ｽﾎﾞｼﾋﾝ       ****,ｶ ｺﾞ ｼ ﾏ,399,334100
26,46000,,ｽﾎﾞｼﾋﾝ       ****,,175367.35,205362774
26,46000,1,ｽﾎﾞｼﾋﾝ       ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,5756,10847250
26,46000,2,ｽﾎﾞｼﾋﾝ       ****,ｱ ｵ ﾓ ﾘ,3044.4,12925016
26,46000,3,ｽﾎﾞｼﾋﾝ       ****,ｲ ﾜ ﾃ,100,50112
26,46000,4,ｽﾎﾞｼﾋﾝ       ****,ﾐ ﾔ ｷﾞ,3187,2854716
26,46000,8,ｽﾎﾞｼﾋﾝ       ****,ｲ ﾊﾞ ﾗ ｷﾞ,18631,7870678
26,46000,12,ｽﾎﾞｼﾋﾝ       ****,ﾁ ﾊﾞ,3862,6609159
26,46000,13,ｽﾎﾞｼﾋﾝ       ****,ﾄ ｳ ｷ ﾖ ｳ,7520.3,7643321
26,46000,16,ｽﾎﾞｼﾋﾝ       ****,ﾄ ﾔ ﾏ,186,182088
26,46000,22,ｽﾎﾞｼﾋﾝ       ****,ｼ ｽﾞ ｵ ｶ,35632.72,100520382
26,46000,23,ｽﾎﾞｼﾋﾝ       ****,ｱ ｲ ﾁ,947.2,1005329
26,46000,24,ｽﾎﾞｼﾋﾝ       ****,ﾐ ｴ,17190,6367765
26,46000,27,ｽﾎﾞｼﾋﾝ       ****,ｵ ｵ ｻ ｶ,3965.55,5810675
26,46000,28,ｽﾎﾞｼﾋﾝ       ****,ﾋ ﾖ ｳ ｺﾞ,1210,810043
26,46000,33,ｽﾎﾞｼﾋﾝ       ****,ｵ ｶ ﾔ ﾏ,10,7776
26,46000,35,ｽﾎﾞｼﾋﾝ       ****,ﾔ ﾏ ｸﾞ ﾁ,8146.18,3236410
26,46000,36,ｽﾎﾞｼﾋﾝ       ****,ﾄ ｸ ｼ ﾏ,1200,6056640
26,46000,38,ｽﾎﾞｼﾋﾝ       ****,ｴ ﾋ ﾒ,240,365472
26,46000,40,ｽﾎﾞｼﾋﾝ       ****,ﾌ ｸ ｵ ｶ,64040,31741426
26,46000,44,ｽﾎﾞｼﾋﾝ       ****,ｵ ｵ ｲ ﾀ,100,124416
26,46000,46,ｽﾎﾞｼﾋﾝ       ****,ｶ ｺﾞ ｼ ﾏ,399,334100
26,46001,,ｼｼﾔﾓ         ****,,122424.53,62323820
26,46001,1,ｼｼﾔﾓ         ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,1156,1653210
26,46001,4,ｼｼﾔﾓ         ****,ﾐ ﾔ ｷﾞ,967,1277260
26,46001,8,ｼｼﾔﾓ         ****,ｲ ﾊﾞ ﾗ ｷﾞ,18631,7870678
26,46001,12,ｼｼﾔﾓ         ****,ﾁ ﾊﾞ,2185,3003504
26,46001,13,ｼｼﾔﾓ         ****,ﾄ ｳ ｷ ﾖ ｳ,6095,3906387
26,46001,22,ｼｼﾔﾓ         ****,ｼ ｽﾞ ｵ ｶ,9767,4891667
26,46001,23,ｼｼﾔﾓ         ****,ｱ ｲ ﾁ,101.2,85428
26,46001,24,ｼｼﾔﾓ         ****,ﾐ ｴ,17132,6214729
26,46001,27,ｼｼﾔﾓ         ****,ｵ ｵ ｻ ｶ,2.85,2052
26,46001,28,ｼｼﾔﾓ         ****,ﾋ ﾖ ｳ ｺﾞ,400,351432
26,46001,35,ｼｼﾔﾓ         ****,ﾔ ﾏ ｸﾞ ﾁ,1262.48,585781
26,46001,38,ｼｼﾔﾓ         ****,ｴ ﾋ ﾒ,240,365472
26,46001,40,ｼｼﾔﾓ         ****,ﾌ ｸ ｵ ｶ,64040,31741426
26,46001,44,ｼｼﾔﾓ         ****,ｵ ｵ ｲ ﾀ,100,124416
26,46001,46,ｼｼﾔﾓ         ****,ｶ ｺﾞ ｼ ﾏ,345,250378
26,46002,,ﾀﾂﾞｸﾘ        ****,,2697.6,3444932
26,46002,12,ﾀﾂﾞｸﾘ        ****,ﾁ ﾊﾞ,87,186375
26,46002,13,ﾀﾂﾞｸﾘ        ****,ﾄ ｳ ｷ ﾖ ｳ,307.9,828548
26,46002,22,ﾀﾂﾞｸﾘ        ****,ｼ ｽﾞ ｵ ｶ,604,611435
26,46002,23,ﾀﾂﾞｸﾘ        ****,ｱ ｲ ﾁ,414,272495
26,46002,27,ﾀﾂﾞｸﾘ        ****,ｵ ｵ ｻ ｶ,1284.7,1546079
26,46003,,ｽﾙﾒ          ****,,7546.7,16238264
26,46003,1,ｽﾙﾒ          ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,4170,8633952
26,46003,12,ｽﾙﾒ          ****,ﾁ ﾊﾞ,1590,3419280
26,46003,13,ｽﾙﾒ          ****,ﾄ ｳ ｷ ﾖ ｳ,1005,2152872
26,46003,22,ｽﾙﾒ          ****,ｼ ｽﾞ ｵ ｶ,305.7,848804
26,46003,23,ｽﾙﾒ          ****,ｱ ｲ ﾁ,36,20412
26,46003,27,ｽﾙﾒ          ****,ｵ ｵ ｻ ｶ,220,1046520
26,46003,28,ｽﾙﾒ          ****,ﾋ ﾖ ｳ ｺﾞ,220,116424
26,46004,,ｻｸﾗｴﾋﾞ       ****,,23592.82,103309869
26,46004,2,ｻｸﾗｴﾋﾞ       ****,ｱ ｵ ﾓ ﾘ,532,10352880
26,46004,4,ｻｸﾗｴﾋﾞ       ****,ﾐ ﾔ ｷﾞ,1458,1043342
26,46004,22,ｻｸﾗｴﾋﾞ       ****,ｼ ｽﾞ ｵ ｶ,19527.82,85452072
26,46004,23,ｻｸﾗｴﾋﾞ       ****,ｱ ｲ ﾁ,300,82944
26,46004,28,ｻｸﾗｴﾋﾞ       ****,ﾋ ﾖ ｳ ｺﾞ,575,321991
26,46004,36,ｻｸﾗｴﾋﾞ       ****,ﾄ ｸ ｼ ﾏ,1200,6056640
26,46005,,ｼﾗｽ          ****,,1484.4,2102684
26,46005,22,ｼﾗｽ          ****,ｼ ｽﾞ ｵ ｶ,1376.4,2036588
26,46005,23,ｼﾗｽ          ****,ｱ ｲ ﾁ,12,15552
26,46005,27,ｼﾗｽ          ****,ｵ ｵ ｻ ｶ,96,50544
26,46099,,ｿﾉﾀｽﾎﾞｼﾋﾝ    ****,,17621.3,17943205
26,46099,1,ｿﾉﾀｽﾎﾞｼﾋﾝ    ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,430,560088
26,46099,2,ｿﾉﾀｽﾎﾞｼﾋﾝ    ****,ｱ ｵ ﾓ ﾘ,2512.4,2572136
26,46099,3,ｿﾉﾀｽﾎﾞｼﾋﾝ    ****,ｲ ﾜ ﾃ,100,50112
26,46099,4,ｿﾉﾀｽﾎﾞｼﾋﾝ    ****,ﾐ ﾔ ｷﾞ,762,534114
26,46099,13,ｿﾉﾀｽﾎﾞｼﾋﾝ    ****,ﾄ ｳ ｷ ﾖ ｳ,112.4,755514
26,46099,16,ｿﾉﾀｽﾎﾞｼﾋﾝ    ****,ﾄ ﾔ ﾏ,186,182088
26,46099,22,ｿﾉﾀｽﾎﾞｼﾋﾝ    ****,ｼ ｽﾞ ｵ ｶ,4051.8,6679816
26,46099,23,ｿﾉﾀｽﾎﾞｼﾋﾝ    ****,ｱ ｲ ﾁ,84,528498
26,46099,24,ｿﾉﾀｽﾎﾞｼﾋﾝ    ****,ﾐ ｴ,58,153036
26,46099,27,ｿﾉﾀｽﾎﾞｼﾋﾝ    ****,ｵ ｵ ｻ ｶ,2362,3165480
26,46099,28,ｿﾉﾀｽﾎﾞｼﾋﾝ    ****,ﾋ ﾖ ｳ ｺﾞ,15,20196
26,46099,33,ｿﾉﾀｽﾎﾞｼﾋﾝ    ****,ｵ ｶ ﾔ ﾏ,10,7776
26,46099,35,ｿﾉﾀｽﾎﾞｼﾋﾝ    ****,ﾔ ﾏ ｸﾞ ﾁ,6883.7,2650629
26,46099,46,ｿﾉﾀｽﾎﾞｼﾋﾝ    ****,ｶ ｺﾞ ｼ ﾏ,54,83722
26,40007,,ｸﾝｾｲﾋﾝ       ****,,21017.56,33355092
26,40007,1,ｸﾝｾｲﾋﾝ       ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,1024.55,1739562
26,40007,2,ｸﾝｾｲﾋﾝ       ****,ｱ ｵ ﾓ ﾘ,600,57354
26,40007,8,ｸﾝｾｲﾋﾝ       ****,ｲ ﾊﾞ ﾗ ｷﾞ,5,12312
26,40007,12,ｸﾝｾｲﾋﾝ       ****,ﾁ ﾊﾞ,9153.31,14176701
26,40007,13,ｸﾝｾｲﾋﾝ       ****,ﾄ ｳ ｷ ﾖ ｳ,7183.4,11469988
26,40007,22,ｸﾝｾｲﾋﾝ       ****,ｼ ｽﾞ ｵ ｶ,455.3,470556
26,40007,23,ｸﾝｾｲﾋﾝ       ****,ｱ ｲ ﾁ,1360,3239892
26,40007,24,ｸﾝｾｲﾋﾝ       ****,ﾐ ｴ,720,1049760
26,40007,25,ｸﾝｾｲﾋﾝ       ****,ｼ ｶﾞ,25,145152
26,40007,27,ｸﾝｾｲﾋﾝ       ****,ｵ ｵ ｻ ｶ,491,993815
26,47000,,ｸﾝｾｲﾋﾝ       ****,,21017.56,33355092
26,47000,1,ｸﾝｾｲﾋﾝ       ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,1024.55,1739562
26,47000,2,ｸﾝｾｲﾋﾝ       ****,ｱ ｵ ﾓ ﾘ,600,57354
26,47000,8,ｸﾝｾｲﾋﾝ       ****,ｲ ﾊﾞ ﾗ ｷﾞ,5,12312
